CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,InStore_COGS,UE_COGS,DD_COGS,SD_COGS,InStore_OPEX,UE_OPEX,DD_OPEX,SD_OPEX,UE_Commission,DD_Commission,InStore_Profit_Per_Order,UE_Profit_Per_Order,DD_Profit_Per_Order,SD_Profit_Per_Order,InStore_Margin_Percent,UE_Margin_Percent,DD_Margin_Percent,SD_Margin_Percent
Pizza,26305,Classic Pizza Eatery,Full-service,West Auckland,1.04,42.95,1726,560,24052.0,408,233,525,17523.6,10007.35,22548.75,0.360291346011218,0.463856639107689,0.29,8,2.36,1239.0,4229.59,-2000.28,-1142.32,2726.24,0.48,0.35,0.2,0.45,8665.727454261814,6313.601430962179,3605.5616015053624,8124.119488370451,11156.679883818135,8128.438201067498,4641.975737374331,10459.387391079503,5081.843999999999,2902.1315,7.552839285714286,-4.902647058823529,-4.9026609442060085,5.192838095238095,17.58519042075503,-11.414777785386566,-11.414810114565793,12.090426298575307
Pizza,25173,Urban Pizza Kitchen,Full-service,South Auckland,1.05,46.48,1243,414,19242.72,290,166,373,13479.2,7715.68,17337.04,0.374779671861324,0.510911426413804,0.31,11,3.25,1212.25,2199.61,-2637.76,-1509.89,769.53,0.5,0.35,0.2,0.45,7211.780287319337,5051.730152953159,2891.6800185869806,6497.570162246649,9831.325523281435,6886.677298916948,3942.02907455246,8857.691836193178,4178.552000000001,2391.8608,5.313067632850242,-9.095724137931036,-9.095722891566266,2.063083109919571,11.430868401140795,-19.569113893999646,-19.569111212491965,4.4386469662641375
Pizza,25419,Urban Pizza Grill,Cafe,North Shore,1.03,46.18,1408,402,18564.36,352,201,453,16255.36,9282.18,20919.54,0.241740224659443,0.350460662622936,0.28,3,0.89,403.17,7570.53,2077.42,1186.25,8127.8,0.4,0.35,0.2,0.45,4487.752557058778,3929.5743783201237,2243.876278529389,5057.094299372205,6506.077906770729,5696.86423677437,3253.0389533853645,7331.475850167015,4551.500800000001,2599.0104,18.832164179104478,5.901761363636364,5.901741293532338,17.94216335540839,40.779913770256556,12.779907673530456,12.779864212932738,38.85267075662276
Pizza,25701,Lucky Pizza Eatery,Full-service,North Shore,1.03,39.54,1766,486,19216.44,448,256,576,17713.92,10122.24,22775.04,0.360499115020502,0.497611039830372,0.32,11,3.25,1872.0,2726.62,-3155.03,-1802.87,1359.55,0.38,0.35,0.2,0.45,6927.509613844575,6385.85248354397,3649.0585620251263,8210.381764556534,9562.312690237954,8814.642150672023,5036.938371812585,11333.111336578317,5668.4544,3239.1168,5.610329218106996,-7.042477678571429,-7.0424609375,2.360329861111111,14.188996505075863,-17.811020937206447,-17.810978597622658,5.969473599168212
Pizza,25298,Classic Pizza Eatery,QSR,South Auckland,1.05,46.82,1915,395,18493.9,532,304,684,24908.24,14233.28,32024.88,0.212524151783437,0.379625272634439,0.33,17,5.02,3433.68,7542.75,1939.12,1108.07,9627.69,0.26,0.35,0.2,0.45,3930.4004106677057,5293.6025784182775,3024.9157590961586,6806.060457966356,7020.751829574052,9455.79740084404,5403.312800482308,12157.453801085194,8219.719200000001,4696.982400000001,19.095569620253166,3.644962406015037,3.6449671052631576,14.075570175438598,40.78506967162145,7.785054263167529,7.785064300006744,30.063157145319515
Pizza,25825,Urban Pizza Tavern,Full-service,North Shore,1.03,45.63,1933,562,25644.06,480,274,617,21902.4,12502.62,28153.71,0.388536868034862,0.507756361970678,0.29,11,3.25,2005.25,2659.46,-4080.27,-2329.15,914.48,0.41,0.35,0.2,0.45,9963.662756098083,8509.889898446761,4857.728817030026,10938.754306961773,13020.934611757784,11121.082942426578,6348.284846301838,14295.225365577495,6351.696,3625.7598,4.732135231316726,-8.5005625,-8.500547445255474,1.4821393841166937,10.370666735298546,-18.62932829278983,-18.62929529970518,3.2481687138213755
Pizza,26026,Top Pizza House,QSR,South Auckland,1.05,38.89,1752,361,14039.29,487,278,626,18939.43,10811.42,24345.14,0.208394578658044,0.364359660004266,0.29,15,4.43,2773.18,5998.23,2599.36,1483.82,7628.18,0.26,0.35,0.2,0.45,2925.7119242080907,3946.8745348735183,2253.04131559515,5073.395192671093,5115.350931101292,6900.764275474596,3939.2453153633214,8870.386933156256,5492.4347,3135.3118,16.615595567867036,5.337494866529775,5.337482014388489,12.1855910543131,42.72459647175889,13.72459466837175,13.724561620952658,31.333481754469272
Pizza,25099,King Pizza Corner,Cafe,West Auckland,1.04,44.19,1161,281,12417.39,308,176,396,13610.52,7777.44,17499.24,0.228979936819524,0.368020160286687,0.32,18,5.31,2102.76,5004.21,1129.67,645.53,4949.43,0.32,0.35,0.2,0.45,2843.333177663389,3116.5360096808677,1780.8777198176385,4006.9748695896874,4569.849858142304,5008.945751985159,2862.2547154200906,6440.073109695205,4355.3664,2488.7808,17.808576512455517,3.6677597402597404,3.6677840909090906,12.498560606060607,40.30001473739651,8.299976782665173,8.300031887099097,28.283685462911528
Pizza,25827,King Pizza Cafe,Cafe,North Shore,1.03,37.15,1367,307,11405.05,371,212,477,13782.65,7875.8,17720.55,0.261949094720185,0.413957369280979,0.29,12,3.54,1688.58,3696.3,469.9,268.51,4054.54,0.29,0.35,0.2,0.45,2987.5425227384458,3610.352690345158,2063.058680197233,4641.882030443774,4721.204494518029,5705.429535720485,3260.2454489831343,7335.552260212052,3996.9684999999995,2283.982,12.040065146579805,1.266576819407008,1.266556603773585,8.500083857442348,32.409327447051965,3.4093588678519735,3.409304451611265,22.880441069831356
Pizza,26031,Classic Pizza Grill,QSR,South Auckland,1.05,38.06,1219,259,9857.54,336,192,432,12788.16,7307.52,16441.92,0.262302445080131,0.415148430038244,0.32,16,4.72,2039.04,3179.54,32.6,18.63,3264.29,0.27,0.35,0.2,0.45,2585.6568444751947,3354.3656360759283,1916.7803634719592,4312.755817811907,4092.342255039192,5308.98454707787,3033.705455473069,6825.837274814404,4092.2112,2338.4064000000003,12.276216216216216,0.09702380952380953,0.09703125,7.556226851851852,32.25490335316925,0.2549233040562521,0.25494285338938516,19.853459936552422
Pizza,26462,Top Pizza Kitchen,Full-service,South Auckland,1.05,34.28,959,336,11518.08,218,125,280,7473.04,4285.0,9598.4,0.354684280639049,0.46363368681632,0.31,14,4.13,1156.4,2092.63,-958.93,-549.84,587.46,0.54,0.35,0.2,0.45,4085.2819191430176,2650.569816586839,1519.822142538325,3404.4015992858476,5340.169895445319,3464.753086925832,1986.6703480079311,4450.141579537766,2316.6424,1328.35,6.228065476190476,-4.398761467889908,-4.39872,2.0980714285714286,18.16821900872368,-12.831859591277444,-12.831738623103853,6.120395065844308
Pizza,26156,Lucky Pizza Cafe,Cafe,South Auckland,1.05,36.42,1480,314,11435.88,408,233,525,14859.36,8485.86,19120.5,0.22169165449217,0.404737669951282,0.3,11,3.25,1706.25,4272.11,1093.21,624.31,5436.61,0.27,0.35,0.2,0.45,2535.2391577739168,3294.196103094771,1881.2443431889258,4238.855279717536,4628.531425042466,6014.1427433672825,3434.5472039327865,7738.786618303488,4457.808,2545.7580000000003,13.60544585987261,2.679436274509804,2.6794420600858366,10.355447619047618,37.35707265203902,7.357046333085678,7.357062218796916,28.433409168170286
Pizza,25185,Lucky Pizza Eatery,Cafe,South Auckland,1.05,44.86,1890,401,17988.86,521,298,670,23372.06,13368.28,30056.2,0.268234470058233,0.36376653232146,0.31,11,3.25,2177.5,6619.88,1355.56,775.35,8883.15,0.27,0.35,0.2,0.45,4825.232329051745,6269.192128269225,3585.833501390075,8062.108878964262,6543.7452226162195,8501.973219409103,4862.932858702327,10933.439648760266,7245.3386,4144.1668,16.508428927680797,2.6018426103646832,2.6018456375838928,13.258432835820894,36.79988615176281,5.799916652618553,5.79992340076659,29.555133383461644
Pizza,25306,Top Pizza Bistro,Cafe,North Shore,1.03,32.49,1874,443,14393.07,501,286,644,16277.49,9292.14,20923.56,0.211561268102378,0.428478834335692,0.3,10,2.95,1899.8,5180.93,976.0,557.16,5631.84,0.31,0.35,0.2,0.45,3045.0161410862934,3443.686425923777,1965.8569217848305,4426.614886816193,6167.1258561120185,6974.559941110883,3981.485315684057,8965.302598952912,4883.246999999999,2787.642,11.695101580135441,1.9481037924151696,1.948111888111888,8.745093167701864,35.996003632303605,5.996010441413264,5.996035358916245,26.916260903976188
Pizza,26683,Classic Pizza Kitchen,Ghost Kitchen,North Shore,1.03,31.6,1152,75,2370.0,377,215,485,11913.2,6794.0,15326.0,0.277710302080959,0.246876524039544,0.31,16,4.72,2289.2,1126.73,1970.6,1123.82,4996.98,0.07,0.35,0.2,0.45,658.1734159318728,3308.418370750881,1886.7637923380353,4256.188089692778,585.0973619737192,2941.0894061878957,1677.2791043246618,3783.6296074300512,3693.092,2106.14,15.023066666666667,5.227055702917772,5.2270697674418605,10.303051546391751,47.541350210970464,16.54131551556257,16.54136002355019,32.60459350123972
Pizza,26199,Urban Pizza House,Ghost Kitchen,CBD,0.99,41.76,1550,114,4760.64,503,287,646,21005.28,11985.12,26976.96,0.251157670479733,0.283551557466853,0.32,12,3.54,2286.84,2215.08,3051.87,1741.33,10265.29,0.08,0.35,0.2,0.45,1195.671252392636,5275.637192574525,3010.1548196200574,6775.470430224937,1349.8868865389993,5956.079859027338,3398.3994424271295,7649.359023720995,6721.6896,3835.2384,19.43052631578947,6.067335984095427,6.067351916376307,15.890541795665635,46.52903811252268,14.52906126459633,14.529099416609927,38.05206368693879
Pizza,26685,Top Pizza Grill,Cafe,South Auckland,1.05,32.52,1572,381,12390.12,417,238,536,13560.84,7739.76,17430.72,0.264908879436553,0.431599406059831,0.28,15,4.43,2374.48,3760.3,318.57,181.82,2915.6,0.32,0.35,0.2,0.45,3282.252805284424,3592.3869286183854,2050.3311487078554,4617.552502972313,5347.568433010034,5852.850489672399,3340.4758190456378,7523.088399195218,3797.0352000000003,2167.1328000000003,9.869553805774279,0.7639568345323741,0.7639495798319328,5.43955223880597,30.34918144457035,2.349190758094631,2.3491684496676895,16.72679040223238
Pizza,25878,Classic Pizza Cafe,Full-service,South Auckland,1.05,43.16,1772,469,20242.04,456,261,586,19680.96,11264.76,25291.76,0.37272185847396,0.544081088365056,0.3,7,2.07,1213.02,1684.08,-4266.89,-2442.23,891.18,0.36,0.35,0.2,0.45,7544.650768104238,7335.523987751668,4198.622282463126,9426.791791277363,11013.311153928998,10708.038136869132,6128.942880971148,13760.768307467788,5904.288,3379.428,3.5907889125799572,-9.357214912280703,-9.3572030651341,1.5207849829351534,8.319714811353006,-21.680294050696716,-21.680266601330167,3.523598199571718
Pizza,26040,Classic Pizza Eatery,Cafe,West Auckland,1.04,45.41,645,167,7583.47,167,96,215,7583.47,4359.36,9763.15,0.23747000830248,0.351939670136198,0.33,8,2.36,507.4,3113.7,611.15,351.32,3501.25,0.35,0.35,0.2,0.45,1800.846683861608,1800.846683861608,1035.217255393499,2318.4553115583576,2668.9239302877536,2668.9239302877536,1534.231720404936,3436.039790490221,2502.5451000000003,1438.5888,18.644910179640718,3.659580838323353,3.6595833333333334,16.28488372093023,41.05904025465914,8.058975640439007,8.058981134845482,35.861888837106875
Pizza,26527,Lucky Pizza Grill,QSR,West Auckland,1.04,40.03,1788,334,13370.02,509,291,654,20375.27,11648.73,26179.62,0.265336340069771,0.355893923784606,0.3,4,1.18,771.72,5064.16,1604.95,917.57,9144.33,0.23,0.35,0.2,0.45,3547.55217345964,5406.299569733404,3090.8313846609435,6946.404555217378,4758.308878878658,7251.4347884707695,4145.712226807454,9317.167684989947,6112.581,3494.6189999999997,15.162155688622754,3.1531434184675837,3.1531615120274914,13.982155963302752,37.8769814854428,7.876950833044176,7.876996033043946,34.92919301349676
Pizza,25476,King Pizza House,Cafe,North Shore,1.03,33.94,1230,312,10589.28,321,184,413,10894.74,6244.96,14017.22,0.235909214038402,0.432622270612046,0.3,14,4.13,1705.69,3510.01,342.84,196.52,2940.58,0.34,0.35,0.2,0.45,2498.10872203257,2570.16955055274,1473.243605301259,3306.7913532033695,4581.158357746726,4713.307156527882,2701.708775081403,6064.161544068583,3268.422,1873.4879999999998,11.250032051282052,1.06803738317757,1.0680434782608696,7.120048426150121,33.14682395781394,3.146839667582705,3.1468576259895986,20.978339499558402
Pizza,26447,Lucky Pizza Tavern,QSR,CBD,0.99,37.78,510,105,3966.9,142,81,182,5364.76,3060.18,6875.96,0.219402919951826,0.387422295310535,0.29,11,3.25,591.5,1559.69,553.51,315.73,2111.95,0.26,0.35,0.2,0.45,870.3494431568986,1177.0440088407581,671.4124275781788,1508.6057014719577,1536.8655032673614,2078.427632990146,1185.581959663393,2663.9002056634263,1555.7803999999999,887.4522,14.854190476190476,3.8979577464788733,3.8979012345679016,11.604120879120877,39.31760316620031,10.317516533824438,10.317366952270783,30.714983798625934
Pizza,26204,Urban Pizza Grill,Full-service,South Auckland,1.05,38.05,1440,480,18264.0,336,192,432,12784.8,7305.6,16437.6,0.354036158137023,0.469472704455256,0.31,14,4.13,1784.16,3223.43,-1706.88,-975.36,1116.93,0.5,0.35,0.2,0.45,6466.116392214588,4526.281474550211,2586.4465568858354,5819.504752993129,8574.449474170797,6002.114631919557,3429.7797896683187,7717.004526753715,3963.2879999999996,2264.736,6.715479166666666,-5.08,-5.08,2.5854861111111114,17.649091108190976,-13.350854139290409,-13.350854139290409,6.794970068623157
Pizza,25357,Classic Pizza Tavern,Full-service,CBD,0.99,30.21,1163,314,9485.94,297,170,382,8972.37,5135.7,11540.22,0.397544511745218,0.521062245243229,0.28,12,3.54,1352.28,772.09,-1781.97,-1019.98,-412.98,0.37,0.35,0.2,0.45,3771.083385744433,3566.916450847442,2041.669348969916,4587.751125332399,4942.765194642556,4675.1632573529905,2676.019372895651,6013.172943800815,2512.2636000000007,1437.996,2.4588853503184716,-5.99989898989899,-5.999882352941176,-1.0810994764397905,8.139309335711589,-19.86063882786822,-19.860583756839382,-3.5786146191320443
Pizza,26005,Top Pizza Cafe,Full-service,South Auckland,1.05,43.39,729,243,10543.77,170,97,219,7376.3,4208.83,9502.41,0.372089598258026,0.50658833917696,0.28,10,2.95,646.05,1279.19,-1170.46,-667.85,506.8,0.5,0.35,0.2,0.45,3923.227143425027,2744.6445036306773,1566.0618638363276,3535.747919383049,5341.3509329638555,3736.7475662710103,2132.1441995781647,4813.810100078536,2065.364,1178.4724,5.264156378600823,-6.885058823529412,-6.885051546391753,2.3141552511415524,12.13218801244716,-15.867847023575504,-15.867830252112821,5.3333838468346455
Pizza,26248,Lucky Pizza Bistro,QSR,North Shore,1.03,34.53,610,110,3798.3,175,100,225,6042.75,3453.0,7769.25,0.205075883027166,0.422484085522592,0.29,14,4.13,929.25,1414.64,498.16,284.67,1964.33,0.22,0.35,0.2,0.45,778.9397265020847,1239.2222921624075,708.1270240928042,1593.2858042088094,1604.7213020404613,2552.9657077916427,1458.83754730951,3282.384481446398,1752.3974999999998,1001.3699999999999,12.860363636363637,2.8466285714285715,2.8467000000000002,8.730355555555555,37.244030224047606,8.243928674858301,8.244135534317985,25.283392862888952
Pizza,26087,King Pizza Diner,QSR,West Auckland,1.04,36.97,562,97,3586.09,163,93,209,6026.11,3438.21,7726.73,0.211319308709353,0.364706583460793,0.33,15,4.43,925.87,1520.41,566.3,323.1,2350.06,0.21,0.35,0.2,0.45,757.8100597695237,1273.4333994065191,726.5601603975846,1632.807242183819,1307.8706318829152,2197.761989658919,1253.9378223207332,2817.989299624013,1988.6163,1134.6093,15.674329896907217,3.4742331288343555,3.474193548387097,11.244306220095693,42.397430070076325,9.397438812102667,9.39733175111468,30.414677360280486
Pizza,25927,Urban Pizza Diner,Cafe,North Shore,1.03,36.69,1847,518,19005.42,465,266,598,17060.85,9759.54,21940.62,0.22458380041644,0.426185134565458,0.29,12,3.54,2116.92,6637.28,1010.53,578.07,5545.43,0.39,0.35,0.2,0.45,4268.309452110617,3831.59053133482,2191.834583516263,4927.507823092951,8099.827480173046,7271.080653051094,4159.37086819697,9350.76608714958,4947.646499999999,2830.2666,12.813281853281852,2.1731827956989247,2.1731954887218046,9.273294314381271,34.92309036053926,5.923092929133074,5.923127524452997,25.27471876364479
Pizza,25646,Top Pizza Kitchen,Full-service,West Auckland,1.04,39.04,956,287,11204.48,234,134,301,9135.36,5231.36,11751.04,0.357817518303636,0.527648157556541,0.3,5,1.48,445.48,1283.3,-1694.3,-970.24,900.42,0.43,0.35,0.2,0.45,4009.1592274827235,3268.7918440103044,1871.8722525529092,4204.727970286759,5912.023228379113,4820.255872615723,2760.3174655149865,6200.414605373217,2740.608,1569.408,4.4714285714285715,-7.240598290598291,-7.240597014925373,2.991428571428571,11.453454332552692,-18.54661447386857,-18.546611206263762,7.662470725995315
Pizza,25323,Lucky Pizza Cafe,QSR,CBD,0.99,40.18,1324,238,9562.84,380,217,489,15268.4,8719.06,19648.02,0.226196177601814,0.421025983220898,0.28,9,2.66,1300.74,3373.56,1111.2,634.55,5630.65,0.22,0.35,0.2,0.45,2163.077855017731,3453.653718095537,1972.2180442808724,4444.307021443994,4026.2041133841326,6428.393122209959,3670.9508092620026,8272.32693884387,4275.152,2441.3368,14.174621848739495,2.9242105263157896,2.9241935483870964,11.514621676891615,35.277804501591575,7.277776322338949,7.277734067663257,28.657595014663052
Pizza,26172,Top Pizza Cafe,Cafe,South Auckland,1.05,36.39,1808,468,17030.52,469,268,603,17066.91,9752.52,21943.17,0.274704319536686,0.355725291324779,0.28,13,3.84,2315.52,6293.98,1528.69,873.54,5794.03,0.35,0.35,0.2,0.45,4678.357407955922,4688.353898143861,2679.059370367921,6027.883583327822,6058.186688412475,6071.131531763784,3469.2180181507338,7805.74054083915,4778.7348,2730.7056000000002,13.448675213675212,3.2594669509594882,3.2594776119402984,9.608673300165837,36.95706296695579,8.957040260949405,8.957069557406701,26.404708162038578
Pizza,25201,Lucky Pizza Kitchen,QSR,West Auckland,1.04,41.26,893,195,8045.7,244,140,314,10067.44,5776.4,12955.64,0.2314166527614,0.404841993562877,0.33,18,5.31,1667.34,2926.55,339.69,194.9,3045.16,0.28,0.35,0.2,0.45,1861.908963122396,2329.773266676229,1336.7551530109508,2998.150843181704,3257.237227608839,4075.7224796746505,2338.529291616602,5244.987125482951,3322.2552000000005,1906.212,15.007948717948718,1.392172131147541,1.3921428571428571,9.69796178343949,36.37408802217334,3.3741447676867207,3.3740738176026595,23.504512320502887
Pizza,25687,Classic Pizza Corner,Cafe,West Auckland,1.04,33.9,1465,403,13661.7,372,212,478,12610.8,7186.8,16204.2,0.278441960271448,0.387741360720247,0.29,6,1.77,846.06,4560.5,552.56,314.9,4563.17,0.38,0.35,0.2,0.45,3803.9905286404414,3511.3758725911766,2001.1066800788426,4511.929212630598,5297.206147751799,4889.728751770891,2786.6196112242715,6283.038557383027,3657.1319999999996,2084.172,11.316377171215882,1.4853763440860213,1.4853773584905658,9.546380753138076,33.3816435729082,4.381641132997113,4.381644125340902,28.160415200997274
Pizza,26378,King Pizza Cafe,Ghost Kitchen,West Auckland,1.04,42.33,1544,73,3090.09,515,294,662,21799.95,12445.02,28022.46,0.266469525475986,0.296299077291042,0.3,9,2.66,1760.92,1351.08,2991.64,1707.85,10491.38,0.05,0.35,0.2,0.45,823.4148159780897,5809.022331900222,3316.2185739391557,7467.131618869798,915.590815746276,6459.305069990851,3687.4479428685636,8303.029041425132,6539.985,3733.506,18.50794520547945,5.809009708737864,5.809013605442177,15.84800604229607,43.72299835927109,13.723150741171425,13.723159946709607,37.439182712724005
Pizza,25530,Classic Pizza Corner,QSR,North Shore,1.03,38.97,1767,364,14185.08,491,281,631,19134.27,10950.57,24590.07,0.201766975428909,0.403794487263076,0.31,5,1.48,933.88,5595.14,1615.67,924.65,8765.39,0.26,0.35,0.2,0.45,2862.0806878171084,3860.663784940111,2209.463388122548,4961.464049485153,5727.857105385714,7726.312743803257,4421.779798388422,9929.334707413147,5931.6237,3394.6767,15.371263736263737,3.290570264765784,3.2905693950177937,13.891267828843105,39.443838173630326,8.443854926265805,8.443852694425951,35.646055501265344
Pizza,26218,Lucky Pizza Bistro,Full-service,South Auckland,1.05,37.0,1193,322,11914.0,305,174,392,11285.0,6438.0,14504.0,0.36528065224411,0.468981651915237,0.32,17,5.02,1967.84,1974.6,-1740.85,-993.14,436.02,0.37,0.35,0.2,0.45,4351.953690836326,4122.192160574781,2351.6768391475803,5298.030580148571,5587.447400918134,5292.457941863449,3019.303875030296,6802.109879378598,3611.2000000000003,2060.16,6.132298136645963,-5.707704918032786,-5.707701149425287,1.1122959183673469,16.57377874769179,-15.42622950819672,-15.426219322771045,3.006205184776613
Pizza,25989,Classic Pizza Grill,QSR,CBD,0.99,43.26,1794,414,17909.64,483,276,621,20894.58,11939.76,26864.46,0.222421052791178,0.400567384716123,0.27,8,2.36,1465.56,6752.14,2235.96,1277.69,8662.65,0.3,0.35,0.2,0.45,3983.480983910993,4647.394481229492,2655.653989273995,5975.2214758664895,7174.017656007265,8369.68726534181,4782.678437338177,10761.026484010898,5641.536600000001,3223.7352,16.30951690821256,4.629316770186335,4.629311594202899,13.94951690821256,37.701148655137686,10.70114833607567,10.701136371250344,32.24576261722737
Pizza,25533,Urban Pizza Kitchen,Cafe,West Auckland,1.04,39.97,1712,415,16587.55,454,259,584,18146.38,10352.23,23342.48,0.268391657341272,0.386257217801176,0.28,12,3.54,2067.36,5728.53,1185.89,676.53,5993.99,0.32,0.35,0.2,0.45,4451.9600357312165,4870.337002944512,2778.452166878036,6264.926893655495,6407.060913137897,7009.170251962904,3998.6235578378682,9016.201381379595,5080.986400000001,2898.6244,13.803686746987951,2.6120925110132163,2.612084942084942,10.263681506849315,34.53511820612447,6.535132627003293,6.535113690480215,25.678462614083852
Pizza,25897,Top Pizza Grill,QSR,CBD,0.99,40.49,734,137,5547.13,209,119,269,8462.41,4818.31,10891.81,0.250187468975782,0.406437873025425,0.32,5,1.48,398.12,1904.74,197.81,112.63,3341.85,0.23,0.35,0.2,0.45,1387.8224147796295,2117.188939335347,1205.4807836407,2724.9943764651116,2254.5637185955256,3439.4439210690866,1958.3436679771357,4426.844089797054,2707.9712,1541.8592,13.903211678832117,0.9464593301435407,0.9464705882352941,12.423234200743494,34.33739609491755,2.3375137815350477,2.337541586157802,30.68222820633118
Pizza,26059,King Pizza Corner,QSR,CBD,0.99,41.01,1536,326,13369.26,424,242,544,17388.24,9924.42,22309.44,0.22324148543179,0.408812938630581,0.29,3,0.89,484.16,4919.16,1355.34,773.56,7724.5,0.27,0.35,0.2,0.45,2984.573461523813,3881.7765266444685,2215.5422628489655,4980.3925247513935,5465.526467916281,7108.537492013815,4057.2313044041107,9120.387725602628,5042.5896,2878.0818,15.089447852760737,3.1965566037735846,3.1965289256198344,14.199448529411764,36.7945570659857,7.794578404714909,7.794510913484112,34.62435632629058
Pizza,25656,Classic Pizza Cafe,Full-service,CBD,0.99,33.55,1917,548,18385.4,479,274,616,16070.45,9192.7,20666.8,0.391183318814728,0.468937352532521,0.33,8,2.36,1453.76,2571.74,-3055.32,-1747.72,1437.1,0.4,0.35,0.2,0.45,7192.061789736301,6286.491965846146,3596.0308948681504,8084.50741328022,8621.600801251412,7536.0342770062525,4310.800400625706,9691.434477319104,5303.248500000001,3033.5910000000003,4.692956204379562,-6.378538622129437,-6.378540145985402,2.3329545454545455,13.987946957912254,-19.012037621846307,-19.012042163890914,6.953664815065709
Pizza,25657,Top Pizza House,Ghost Kitchen,West Auckland,1.04,44.67,1309,74,3305.58,432,247,556,19297.44,11033.49,24836.52,0.264117752609309,0.244468622235581,0.29,8,2.36,1312.16,1624.41,3886.77,2222.3,10892.84,0.06,0.35,0.2,0.45,873.0623606702795,5096.796483912983,2914.1405822372844,6559.765845036155,808.1105882894918,4717.61856947379,2697.3420987500604,6071.749825526452,5596.257599999999,3199.7120999999997,21.951486486486488,8.997152777777778,8.997165991902834,19.591438848920863,49.14145172707967,20.14137626545283,20.141405847107308,43.858157261967456
Pizza,26185,Lucky Pizza Grill,Full-service,West Auckland,1.04,41.54,1614,418,17363.72,419,239,538,17405.26,9928.06,22348.52,0.374863436969463,0.524074592022225,0.32,13,3.84,2065.92,1754.81,-3810.67,-2173.63,192.67,0.35,0.35,0.2,0.45,6509.023757775404,6524.595584947115,3721.666694039047,8377.643018380784,9099.884474988148,9121.65453354075,5203.043994072171,11712.291501300535,5569.6831999999995,3176.9791999999998,4.19811004784689,-9.094677804295943,-9.09468619246862,0.35812267657992564,10.106186923078694,-21.89378383316308,-21.893804026164226,0.8621152541644815
Pizza,25620,Urban Pizza Bistro,QSR,South Auckland,1.05,43.51,1521,332,14445.32,416,238,535,18100.16,10355.38,23277.85,0.265463373530656,0.44839600706473,0.3,16,4.72,2525.2,4133.39,-250.86,-143.52,4135.54,0.28,0.35,0.2,0.45,3834.703378929856,4804.929535044639,2748.9741089918843,6179.416589540581,6477.223808772285,8116.039471232743,4643.311043637963,10437.694993051724,5430.048,3106.6139999999996,12.449969879518074,-0.6030288461538462,-0.6030252100840336,7.729981308411215,28.614042471887092,-1.38595459929636,-1.385946242436299,17.765987838223893
Pizza,26025,Urban Pizza Grill,Full-service,West Auckland,1.04,37.75,1344,410,15477.5,327,187,420,12344.25,7059.25,15855.0,0.398564619501121,0.466798003553413,0.27,17,5.02,2108.4,2083.85,-1670.95,-955.56,26.28,0.44,0.35,0.2,0.45,6168.7838983286,4919.981304276713,2813.5672902132883,6319.242042190273,7224.866099997949,5762.271255364219,3295.243806584431,7401.0823463393635,3332.9475,1905.9975000000002,5.082560975609756,-5.109938837920489,-5.109946524064171,0.06257142857142857,13.463737683734452,-13.536261822305931,-13.536282182951446,0.16575212866603597
Pizza,25863,King Pizza Tavern,Full-service,CBD,0.99,33.33,970,296,9865.68,236,135,303,7865.88,4499.55,10098.99,0.37359734174097,0.482115125725977,0.31,7,2.07,627.21,1423.49,-1303.47,-745.63,829.95,0.44,0.35,0.2,0.45,3685.791822467053,2938.671858453461,1681.0199190305816,3772.9558182686383,4756.393553572257,3792.2597251454476,2169.30111396032,4868.875833555384,2438.4228,1394.8605,4.809087837837838,-5.523177966101695,-5.523185185185185,2.739108910891089,14.42870638415193,-16.571191017406825,-16.571212676823237,8.21814854752802
Pizza,26188,Classic Pizza Tavern,Full-service,South Auckland,1.05,33.24,1755,600,19944.0,404,231,520,13428.96,7678.44,17284.8,0.380446089350153,0.461335604358464,0.31,4,1.18,613.6,3155.51,-2038.27,-1165.45,2121.17,0.52,0.35,0.2,0.45,7587.616805999452,5108.995316039631,2921.232470309789,6575.9345651995245,9200.877293325206,6195.257377505638,3542.337757930204,7974.0936542151785,4162.977599999999,2380.3163999999997,5.2591833333333335,-5.045222772277228,-5.045238095238095,4.079173076923077,15.82185118331328,-15.178167184949542,-15.178213282906425,12.271880496158476
Pizza,26271,Classic Pizza Bistro,QSR,South Auckland,1.05,39.47,1174,234,9235.98,329,188,423,12985.63,7420.36,16695.81,0.27053945383057,0.412952751899138,0.28,17,5.02,2123.46,2923.26,474.08,270.9,3160.89,0.25,0.35,0.2,0.45,2498.6969847900677,3513.125247845864,2007.5001416262082,4516.875318658969,3814.0233574854005,5362.451643644003,3064.2580820822873,6894.580684685147,3635.9764,2077.7008,12.492564102564103,1.4409726443768998,1.4409574468085105,7.472553191489362,31.650783132921468,3.650804774200405,3.650766270100103,18.93223509371513
